Source,Price,Location,Sqm,Rooms
Domiporta,'4 000',Wrocław,50,4
Domiporta,'4 000',Tarnów,58,2
Domiporta,'3 200',Tarnów,44,3
Domiporta,'2 500',Warszawa,70,3
Domiporta,'3 500',Mysiadło,68.92,1
Domiporta,'2 550',Siemianowice Śląski,38,1
Domiporta,'2 799',Bielsko-Biała,34.60,2
Domiporta,'3 100',Kraków,30,1
Domiporta,'3 400',Gdańsk,36,2
Domiporta,'1 750',Swarzędz,52,2
Domiporta,'2 900',Warszawa,50,2
Domiporta,'1 600',Olsztyn,51.40,2
Domiporta,'1 000',Kraków,43,2
Domiporta,'4 000',Wrocław,58,3
Domiporta,'3 100',Szczecin,54.16,3
Domiporta,'2 900',Warszawa,42,2
Domiporta,'1 100',Warszawa,51,2
Domiporta,'1 100',Warszawa,65,3
Domiporta,'1 900',Rumia,75,4
Domiporta,'2 700',Wrocław,55,3
Domiporta,'2 000',Proszowice,58,3
Domiporta,'3 000',Warszawa,170,4
Domiporta,'2 800',Białystok,80,3
Domiporta,'2 500',Kraków,76,4
Domiporta,'3 500',Rzeszów,88,4
Domiporta,'3 000',Nowe Skalmierzyc,68,3
Domiporta,'4 300',Legnica,80,3
Domiporta,'3 100',Kutno,50,2
Domiporta,'6 750',Warszawa,84,4
Domiporta,'3 000',Warszawa,102,4
Domiporta,'3 000',Kraków,40,2
Domiporta,'2 000',Kłodzk,87.42,3
Domiporta,'15 000',Gdańsk,53,2
Domiporta,'4 000',Gdańsk,70,3
Domiporta,'5 000',Częstochowa,43.60,2
Domiporta,'2 800',Zabrz,90,4
Domiporta,'2 300',Warszawa,58,2
Domiporta,'3 900',Katowice,44,2
Domiporta,'2 000',Legionow,53,3
Domiporta,'4 500',Warszawa,164,4
Domiporta,'5 500',Warszawa,160,5
Domiporta,'3 500',Bydgoszcz,56,3
Domiporta,'2 000',Warszawa,48,2
Domiporta,'3 750',Otwock,42,2
Domiporta,'3 700',Warszawa,158,5
Domiporta,'1 800',Warszawa,48.90,2
Domiporta,'4 500',Gdynia,45,2
Domiporta,'4 500',Tarnó,65,2
Domiporta,'2 500',Częstochowa,58,2
Domiporta,'2 200',Gdańsk,96,4
Domiporta,'14 000',Rumia,39,2
Domiporta,'7 900',Warszawa,65,2
Domiporta,'2 000',Warszawa,40,2
Domiporta,'4 700',Grodzisk Mazowiecki,40,2
Domiporta,'2 500',Kraków,40,2
Domiporta,'8 000',Poznań,70,3
Domiporta,'2 200',Poznań,53,2
Domiporta,'4 500',Wrocław,56.54,2
Domiporta,'1 700',Poznań,44.04,2
Domiporta,'2 000',Wrocław,29,1
Domiporta,'7 000',Katowice,59,2
Domiporta,'1 950',Tychy,86.50,4
Domiporta,'2 000',Warszawa,53.10,2
Domiporta,'3 000',Tarnowskie Góry,39,2
Domiporta,'3 600',Warszawa,41,2
Domiporta,'2 700',Warszawa,86,4
Domiporta,'2 900',Warszawa,57,2
Domiporta,'2 300',Warszawa,34,2
Domiporta,'3 400',Tomaszów Mazowieck,42.40,2
Domiporta,'2 400',Warszawa,93,3
Domiporta,'3 000',Wrocław,48,2
Domiporta,'2 500',Lubi,55.80,3
Domiporta,'3 900',Wrocław,72,3
Domiporta,'2 500',Zebrzydowice Górne,52,2
Domiporta,'1 400',Tarnów,50,3
Domiporta,'3 000',Kraków,38,2
Domiporta,'4 000',Gdynia,45.17,2
Domiporta,'3 000',Tarnów,37,2
Domiporta,'2 500',Warszawa,128,6
Domiporta,'2 200',Łódź,56,3
Domiporta,'6 500',Tarnów,42,1
Domiporta,'4 000',Poznań,39,2
Domiporta,'1 800',Gdańsk,58,2
Domiporta,'3 900',Częstochowa,50.15,3
Domiporta,'1 200',Wrocław,50,2
Domiporta,'1 500',Chodzie,47.94,2
Domiporta,'2 400',Kraków,39,2
Domiporta,'2 700',Warszawa,94,3
Domiporta,'1 500',Inowrocław,45,2
Domiporta,'12 000',Włocławek,59,3
Domiporta,'3 300',Wrocław,54,2
Domiporta,'1 000',Lubi,49.70,2
Domiporta,'2 700',Warszawa,98,4
Domiporta,'2 950',Kraków,52,2
Domiporta,'2 400',Kraków,55,2
Domiporta,'5 000',Warszawa,28,1
Domiporta,'1 200',Elbląg,29.40,1
Domiporta,'1 700',Warszawa,16,1
Domiporta,'5 900',Łódź,40,2
Domiporta,'1 500',Łódź,66,3
Domiporta,'1 600',Kraków,55,2
Domiporta,'2 700',Wola Mrokowska,102,5
Domiporta,'2 400',Wrocła,42,2
Domiporta,'11 000',Wrocła,70,2
Domiporta,'1 600',Wrocław,55,2
Domiporta,'2 500',Byto,52,2
Domiporta,'3 500',Wrocław,40,2
Domiporta,'1 100',Toruń,81,4
Domiporta,'2 300',Wrocław,32.95,2
Domiporta,'2 300',Wrocław,32.97,2
Domiporta,'2 400',Wrocław,34.21,2
Domiporta,'2 999',Wrocław,36.98,2
Domiporta,'4 300',Olsztyn,59.29,2
Domiporta,'2 800',Wrocław,53,3
Domiporta,'3 500',Kraków,72,3
Domiporta,'3 500',Gdańsk,86.16,4
Domiporta,'1 400',Wrocław,34,1
Domiporta,'4 000',Warszawa,37.41,1
Domiporta,'3 500',Józefosław,48,3
Domiporta,'2 900',Gdynia,50,2
Domiporta,'2 900',Warszawa,128,3
Domiporta,'3 000',Warszawa,69,3
Domiporta,'3 200',Grudziądz,47,2
Domiporta,'2 800',Warszawa,64,2
Domiporta,'3 500',Tarnowskie Góry,38.38,2
Domiporta,'2 600',Warszawa,64,2
Domiporta,'12 000',Ostrowiec Świętokrzysk,58,3
Domiporta,'2 200',Warszawa,46,2
Domiporta,'2 850',Warszawa,51.85,2
Domiporta,'3 000',Warszawa,31.46,1
Domiporta,'2 950',Opole,63,3
Domiporta,'4 800',Poznań,47,2
Domiporta,'5 700',Poznań,54.60,2
Domiporta,'1 400',Warszawa,18,1
Domiporta,'4 000',Warszawa,45,2
Domiporta,'1 000',Dąbrowa Górnicza,70,2
Domiporta,'7 000',Gdańsk,34,2
Domiporta,'1 800',Warszawa,19,1
Domiporta,'5 500',Kołobrzeg,48.47,2
Domiporta,'4 000',Świdnic,48,2
Domiporta,'3 300',Warszawa,75,3
Domiporta,'2 200',Poznań,48,2
Domiporta,'2 400',Warszawa,70.50,3
Domiporta,'2 200',Wrocław,39,2
Domiporta,'1 700',Piotrków Trybunalsk,90,2
Domiporta,'2 500',Zielona Gór,75.35,4
Domiporta,'2 000',Ostrów Wielkopolski,65,3
Domiporta,'2 500',Warszawa,140,7
Domiporta,'2 200',Katowice,30,1
Domiporta,'2 000',Gliwice,26.56,1
Domiporta,'1 800',Włocławek,47,2
Domiporta,'6 900',Toruń,61,3
Domiporta,'2 200',Toruń,49,2
Domiporta,'5 200',Opole,34.64,2
Domiporta,'2 700',Częstochow,56,2
Domiporta,'1 700',Warszawa,18,1
Domiporta,'3 500',Szczecin,55.10,2
Domiporta,'1 400',Wrocław,50,2
Domiporta,'8 500',Wrocław,53.28,3
Domiporta,'1 550',Bielsko-Biała,75,3
Domiporta,'1 800',Połaniec,47,2
Domiporta,'1 950',Warszawa,27,2
Domiporta,'1 800',Kraków,60.43,3
Domiporta,'1 200',Kraków,42,2
Domiporta,'1 800',Opole,54.90,2
Domiporta,'1 800',Kołobrzeg,42,2
Domiporta,'2 200',Kraków,54,3
Domiporta,'2 600',Kraków,45,2
Domiporta,'4 000',Kraków,48,1
Domiporta,'3 500',Kraków,54,1
Domiporta,'2 200',Kielce,26.80,1
Domiporta,'1 000',Kielce,44,2
Domiporta,'2 800',Opole,65.60,3
Domiporta,'3 300',Warszawa,62.44,2
Domiporta,'3 200',Białystok,80,3
Domiporta,'2 500',Kraków,63,3
Domiporta,'2 000',Częstochowa,49.20,2
Domiporta,'3 500',Kraków,57.22,2
Domiporta,'4 000',Lubliniec,48,2
Domiporta,'2 800',Poznań,53,3
Domiporta,'3 300',Gdańsk,21,1
Domiporta,'1 250',Grójec,81.72,4
Domiporta,'2 200',Częstochowa,50,2
Domiporta,'2 400',Poznań,42.49,2
Domiporta,'6 500',Strzyżó,80.06,3
Domiporta,'4 000',Częstochowa,47,2
Domiporta,'3 500',Pruszków,84.88,3
Domiporta,'1 750',Przecław,56,2
Domiporta,'3 500',Szczecin,50,2
Domiporta,'1 300',Gdańsk,45,2
Domiporta,'2 750',Ostrów Wielkopolski,38.40,2
Domiporta,'2 000',Gdynia,72.30,3
Domiporta,'2 800',Bydgoszcz,53,3
Domiporta,'1 300',Włocławek,45,2
Domiporta,'2 000',Wrocław,54,2
Domiporta,'1 500',Warszawa,71.36,3
Domiporta,'2 000',Katowice,82,3
Domiporta,'3 000',Warszawa,38,2
Domiporta,'1 900',Kraków,50,2
Domiporta,'2 399',Kielce,48,2
Domiporta,'3 100',Kielce,26.70,1
Domiporta,'850',Warszawa,54,2
Domiporta,'2 999',Wrocław,29,1
Domiporta,'1 700',Czarnochowic,80,4
Domiporta,'2 200',Częstochow,50,2
Domiporta,'2 700',Chwaszczyno,70,3
Domiporta,'4 800',Kraków,75,3
Domiporta,'4 600',Włocławek,39.54,2
Domiporta,'2 500',Biskupiec,48,3
Domiporta,'2 600',Oława,35.60,2
Domiporta,'1 200',Warszawa,43,2
Domiporta,'900',Warszawa,106,3
Domiporta,'3 400',Warszawa,65,3
Domiporta,'2 700',Jelenia Góra,89,3
Domiporta,'3 700',Gdańsk,84,3
Domiporta,'1 800',Lublin,66,3
Domiporta,'3 000',Warszawa,50,2
Domiporta,'3 600',Warszawa,39,2
Domiporta,'1 300',Lubawa,36,2
Domiporta,'1 000',Jastrzębie-Zdrój,34.50,1
Domiporta,'2 000',Piastów,34,1
Domiporta,'4 600',Szczecin,58,2
Domiporta,'10 500',Warszawa,48,3
Domiporta,'8 500',Warszawa,72,3
Domiporta,'3 000',Zielona Góra,52,2
Domiporta,'6 500',Warszawa,37.01,1
Domiporta,'1 500',Warszawa,55.39,3
Domiporta,'4 500',Warszawa,54,2
Domiporta,'2 750',Ostrowiec Świętokrzysk,59,3
Domiporta,'1 350',Kraków,84,3
Domiporta,'900',Włocławek,42,1
Domiporta,'2 600',Włocławek,33,2
Domiporta,'2 850',Włocławek,35,2
Domiporta,'4 700',Włocławek,52,2
Domiporta,'4 500',Włocławek,35,2
Domiporta,'1 800',Włocławek,30,1
Domiporta,'3 500',Włocławek,40,2
Domiporta,'5 500',Włocławek,69,4
Domiporta,'5 000',Włocławek,40,2
Domiporta,'1 700',Włocławek,47,2
Domiporta,'6 900',Włocławek,35,2
Domiporta,'1 200',Włocławek,48,2
Domiporta,'1 600',Włocławek,35,3
Domiporta,'1 700',Włocławek,70,1
Domiporta,'2 000',Włocławek,35,1
Domiporta,'2 200',Włocławek,50,3
Domiporta,'2 200',Włocławek,60,2
Domiporta,'1 150',Włocławek,48,2
Domiporta,'4 500',Włocławek,50,2
Domiporta,'2 400',Włocławek,48,2
Domiporta,'2 000',Włocławek,38,2
Domiporta,'1 800',Włocławek,40,2
Domiporta,'1 500',Włocławek,56,2
Domiporta,'750',Włocławek,51,2
Domiporta,'3 000',Włocławek,52,1
Domiporta,'1 900',Włocławek,50,2
Domiporta,'2 200',Rzeszów,28,2
Domiporta,'1 400',Gdańsk,42,2
Domiporta,'1 500',Mysiadło,68.92,3
Domiporta,'1 500',Gdańsk,55,3
Domiporta,'1 500',Wrocław,47,2
Domiporta,'1 550',Szczecin,47,2
Domiporta,'1 650',Dzierżoniów,37,1
Domiporta,'1 250',Bydgoszcz,80,3
Domiporta,'2 000',Piotrków Trybunalsk,101,3
Domiporta,'1 900',Szczecin,53,2
Domiporta,'2 000',Ruda Śląska,38,1
Domiporta,'1 600',Bydgoszcz,54,3
Domiporta,'2 000',Józefosław,70,3
Domiporta,'3 000',Warszawa,30,1
Domiporta,'3 100',Chodzie,70,2
Domiporta,'3 800',Gdańsk,54.30,2
Domiporta,'2 600',Toruń,51,2
Domiporta,'1 900',Kraków,50,2
Domiporta,'1 500',Gdynia,36.36,1
Domiporta,'5 400',Warszawa,38,2
Domiporta,'4 500',Warszawa,60,2
Domiporta,'2 300',Warszawa,53,2
Domiporta,'1 500',Warszawa,43,2
Domiporta,'1 699',Warszawa,32.30,1
Domiporta,'3 950',Warszawa,48,2
Domiporta,'1 900',Świdnic,42,2
Domiporta,'1 100',Warszawa,59.61,2
Domiporta,'3 300',Warszawa,53,2
Domiporta,'3 300',Bydgoszcz,54,1
Domiporta,'3 200',Szczecin,33,3
Domiporta,'1 900',Warszawa,92,1
Domiporta,'2 700',Wrocław,16,4
Domiporta,'5 500',Wrocław,86.54,3
Domiporta,'3 700',Kraków,61.70,2
Domiporta,'3 300',Wrocław,47.60,2
Domiporta,'1 900',Kraków,42.20,2
Domiporta,'2 500',Chechło,56,2
Domiporta,'1 950',Węgorzew,58.20,3
Domiporta,'6 500',Elbląg,66.15,3
Domiporta,'5 400',Poznań,9,5
Domiporta,'2 300',Warszawa,50,2
Domiporta,'2 200',Warszawa,90,4
Domiporta,'11 500',Szczecin,73.50,3
Domiporta,'1 200',Opole,51.30,3
Domiporta,'3 500',Tychy,64.50,3
Domiporta,'2 500',Warszawa,49,3
Domiporta,'2 800',Siemianowice Śląskie,60,3
Domiporta,'1 100',Warszawa,84,3
Domiporta,'2 000',Kielce,79.50,3
Domiporta,'1 700',Kielce,59.80,2
Domiporta,'1 000',Kielce,50,2
Domiporta,'4 000',Gdańsk,32,2
Domiporta,'720',Warszawa,50,2
Domiporta,'3 900',Wrocław,52,2
Domiporta,'8 600',Kraków,54,3
Domiporta,'2 500',Warszawa,78,3
Domiporta,'1 750',Opole,84,3
Domiporta,'2 800',Bydgoszcz,64,3
Domiporta,'2 500',Kraków,62.17,3
Domiporta,'1 300',Wieliczka,42,2
Domiporta,'4 300',Kraków,25,1
Domiporta,'2 400',Kraków,38.50,2
Domiporta,'2 800',Lublin,84,3
Domiporta,'1 200',Warszawa,140,3
Domiporta,'2 800',Gdańsk,45,2
Domiporta,'3 299',Kraków,45,2
Domiporta,'2 600',Piła,65.62,3
Domiporta,'3 500',Piotrków Trybunalsk,20,1
Domiporta,'5 650',Gliwice,32,1
Domiporta,'2 400',Łódź,77.50,3
Domiporta,'2 200',Gdó,100,4
Domiporta,'5 000',Warszawa,65,3
Domiporta,'1 700',Częstochowa,57,3
Domiporta,'800',Gdańsk,43,2
Domiporta,'2 800',Gdynia,52.60,3
Domiporta,'2 200',Kraków,34.90,2
Domiporta,'15 000',Gdynia,54,2
Domiporta,'2 750',Warszawa,49.15,3
Domiporta,'3 950',Kraków,27,1
Domiporta,'2 000',Szczecin,74.50,3
Domiporta,'650',Tarnów,18,1
Domiporta,'1 800',Gdańsk,41.88,2
Domiporta,'2 000',Kraków,64,3
Domiporta,'3 800',Gdynia,32,1
Domiporta,'3 800',Gdańsk,39.43,2
Domiporta,'2 300',Katowice,107,4
Domiporta,'2 500',Poznań,105,4
Domiporta,'2 600',Poznań,105,3
Domiporta,'2 950',Ostróda,53,2
Domiporta,'2 000',Bydgoszcz,42,2
Domiporta,'3 200',Bydgoszcz,42,4
Domiporta,'2 700',Opole,100.65,2
Domiporta,'3 800',Gdańsk,42.40,1
Domiporta,'1 100',Kraków,33,3
Domiporta,'2 900',Tarnów,48,1
Domiporta,'3 950',Tarnów,39,2
Domiporta,'1 800',Tarnów,42,2
Domiporta,'2 350',Tarnów,44,4
Domiporta,'4 000',Tarnów,92,2
Domiporta,'6 500',Szczecin,49.78,3
Domiporta,'4 000',Warszawa,80,3
Domiporta,'2 200',Warszawa,80,2
Domiporta,'2 000',Rzeszów,47,3
Domiporta,'2 200',Opole,65,2
Domiporta,'1 200',Opole,40,3
Domiporta,'2 300',Katowice,50,3
Domiporta,'2 500',Gdańsk,30,1
Domiporta,'1 100',Golenió,33.80,1
Domiporta,'2 000',Warszawa,70,4
Domiporta,'2 000',Warszawa,58.10,2
Domiporta,'2 000',Wrocław,52,2
Domiporta,'1 200',Poznań,110,4
Domiporta,'2 500',Wrocław,83,3
Domiporta,'12 000',Wrocław,39,2
Domiporta,'5 950',Kraków,52,2
Domiporta,'1 700',Warszawa,47,2
Domiporta,'1 800',Kraków,30,2
Domiporta,'1 950',Wrocław,51.80,2
Domiporta,'2 700',Poznań,37.10,2
Domiporta,'3 000',Warszawa,100,3
Domiporta,'2 600',Toruń,53,3
Domiporta,'2 200',Warszawa,36.48,2
Domiporta,'4 000',Szczecin,106,5
Domiporta,'3 500',Warszawa,52,2
Domiporta,'3 200',Kraków,103,3
Domiporta,'4 300',Bydgoszcz,50,2
Domiporta,'3 500',Gdańsk,60.50,3
Domiporta,'2 500',Katowice,110,3
Domiporta,'2 950',Warszawa,274.21,5
Domiporta,'3 800',Warszawa,56.74,2
Domiporta,'2 700',Kutno,56,2
Domiporta,'3 300',Bielsko-Biała,87,3
Domiporta,'1 600',Warszawa,48,2
Domiporta,'8 000',Warszawa,65,2
Domiporta,'2 300',Warszawa,80,3
Domiporta,'2 600',Warszawa,40,1
Domiporta,'4 000',Wejherowo,59,3
Domiporta,'2 800',Piotrków Trybunalski,52,3
Domiporta,'3 650',Wałbrzych,26,1
Domiporta,'2 000',Chorzó,43.05,2
Domiporta,'3 300',Katowic,38,1
Domiporta,'5 000',Warszawa,82,3
Domiporta,'50 000',Warszawa,64.10,3
Domiporta,'3 600',Warszawa,100,3
Domiporta,'2 500',Warszawa,240,5
Domiporta,'3 500',Szczecin,86,4
Domiporta,'5 500',Gorzów Wielkopolski,45.55,2
Domiporta,'4 500',Lublin,44,2
Domiporta,'7 500',Piła,55,3
Domiporta,'2 400',Warszawa,79,3
Domiporta,'2 200',Gdańsk,73,3
Domiporta,'2 500',Piła,58.20,3
Domiporta,'1 300',Gdynia,44,2
Domiporta,'2 700',Myszków,39,2
Domiporta,'1 500',Katowice,68,3
Domiporta,'8 100',Wrocław,90,4
Domiporta,'3 500',Wrocław,53,2
Domiporta,'11 500',Rzeszów,53.23,4
Domiporta,'15 000',Warszawa,50,2
Domiporta,'3 500',Warszawa,181,5
Domiporta,'1 950',Piotrków Trybunalsk,70,3
Domiporta,'1 800',Opole,42.65,2
Domiporta,'2 500',Szczecin,72,3
Domiporta,'6 500',Gdańsk,73.70,3
Domiporta,'3 000',Gdańsk,48,2
Domiporta,'2 000',Wrocław,120,6
Domiporta,'2 900',Kraków,45.47,2
Domiporta,'1 350',Chojnice,38.78,1
Domiporta,'4 000',Gdańsk,63.01,3
Domiporta,'10 000',Łódź,54.66,4
Domiporta,'3 500',Warszawa,64,3
Domiporta,'2 200',Gdańsk,36,2
Domiporta,'5 500',Olsztyn,50.50,2
Domiporta,'15 000',Legnica,64.30,3
Domiporta,'1 000',Włocławek,55,2
Domiporta,'1 800',Warszawa,115,5
Domiporta,'3 500',Warszawa,30,1
Domiporta,'3 500',Jelenia Góra,76,3
Domiporta,'3 900',Milanówek,30,1
Domiporta,'5 320',Wrocław,53.63,2
Domiporta,'2 800',Łódź,59.45,3
Domiporta,'1 500',Wrocław,55,3
Domiporta,'3 000',Warszawa,70,3
Domiporta,'2 300',Warszawa,59,3
Domiporta,'5 650',Wrocław,55,2
Domiporta,'2 600',Warszawa,25.95,1
Domiporta,'1 800',Olsztyn,44.70,3
Domiporta,'2 100',Warszawa,21.75,1
Domiporta,'1 100',Łódź,173.26,4
Domiporta,'10 000',Gdynia,31,1
Domiporta,'3 800',Włocławek,100,4
Domiporta,'4 500',Karpac,60,3
Domiporta,'1 500',Kraków,36,2
Domiporta,'2 900',Warszawa,59,3
Domiporta,'3 000',Lędzin,98,3
Domiporta,'3 300',Kraków,34.50,2
Domiporta,'4 550',Warszawa,40,2
Domiporta,'4 200',Warszawa,56,2
Domiporta,'4 000',Warszawa,50,2
Domiporta,'2 790',Gdańsk,50,1
Domiporta,'2 100',Gdynia,60,3
Domiporta,'2 220',Gdynia,60,3
Domiporta,'6 000',Gdynia,52.26,2
Domiporta,'2 250',Wrocław,65,3
Domiporta,'2 800',Zielona Gór,44,2
Domiporta,'3 000',Nowa Só,45,2
Domiporta,'1 800',Gorzów Wielkopolski,33.23,2
Domiporta,'4 200',Bydgoszcz,54,2
Domiporta,'2 000',Łódź,42.42,2
Domiporta,'2 000',Poznań,47,2
Domiporta,'3 200',Warszawa,56,2
Domiporta,'4 800',Warszawa,49,2
Domiporta,'3 300',Piotrków Trybunalsk,80,2
Domiporta,'2 300',Opole,40,1
Domiporta,'4 000',Piotrków Trybunalsk,60,2
Domiporta,'3 600',Poznań,33,1
Domiporta,'2 950',Warszawa,98,4
Domiporta,'3 100',Warszawa,102,4
Domiporta,'2 500',Warszawa,200,7
Domiporta,'1 700',Opole,34.64,2
Domiporta,'2 000',Łódź,56.02,3
Domiporta,'2 250',Wrocław,18,2
Domiporta,'1 900',Świebodzice,59.28,2
Domiporta,'3 000',Kuźnica,48,2
Domiporta,'4 999',Wrocław,35,1
Domiporta,'3 500',Luboń,57,3
Domiporta,'2 500',Radzymin,51.97,2
Domiporta,'1 800',Lublin,96,3
Domiporta,'1 700',Domaszowice,68,3
Domiporta,'2 300',Toruń,41,2
Domiporta,'11 000',Koszalin,25.85,1
Domiporta,'6 200',Warszawa,65,2
Domiporta,'8 000',Wrocław,64,2
Domiporta,'1 800',Opol,37,1
Domiporta,'2 300',Opole,78,4
Domiporta,'1 800',Dąbrowa Górnicza,51.30,2
Domiporta,'1 900',Poznań,70,2
Domiporta,'1 500',Białystok,64.80,3
Domiporta,'2 500',Lublin,86,3
Domiporta,'2 500',Tczew,49,2
Domiporta,'3 500',Kraków,48,2
Domiporta,'3 200',Miękowo,89,4
Domiporta,'2 500',Wysok,71.75,4
Domiporta,'1 400',Warszawa,47,2
Domiporta,'1 200',Warszawa,53.29,2
Domiporta,'9 000',Kobyłka,120,4
Domiporta,'3 500',Poznań,43,2
Domiporta,'2 100',Poznań,45,2
Domiporta,'2 500',Głogów,56,3
Domiporta,'1 650',Warszawa,81,3
Domiporta,'3 600',Warszawa,56,2
Domiporta,'2 500',Szczecin,26,1
Domiporta,'3 000',Kraków,56,2
Domiporta,'2 500',Wrocław,36,1
Domiporta,'3 690',Grodzisk Mazowiecki,35.78,1
Domiporta,'4 000',Poznań,30,1
Domiporta,'1 200',Warszawa,62,2
Domiporta,'2 500',Walendów,56.60,3
Domiporta,'12 000',Katowice,63,3
Domiporta,'4 500',Ustka,49.50,2
Domiporta,'1 750',Warszawa,46.90,2
Domiporta,'1 750',Bydgoszcz,55.30,2
Domiporta,'1 800',Łódź,53,2
Domiporta,'7 500',Katowice,40,1
Domiporta,'4 800',Poznań,70,3
Domiporta,'1 300',Józefosław,41,2
Domiporta,'4 000',Poznań,64.73,3
Domiporta,'2 100',Wrocław,40,2
Domiporta,'2 000',Katowice,50,3
Domiporta,'1 900',Elbląg,51.30,2
Domiporta,'4 799',Stargard,35,2
Domiporta,'3 600',Kąty Wrocławskie,62,2
Domiporta,'1 900',Gdańsk,40,1
Domiporta,'1 500',Wrocław,55,3
Domiporta,'3 100',Bielsko-Biała,63,3
Domiporta,'1 800',Bielsko-Biała,36,2
Domiporta,'2 200',Bielsko-Biała,70,3
Domiporta,'1 900',Bytom,35.30,2
Domiporta,'6 000',Bytom,35.30,2
Domiporta,'2 400',Gdynia,50,2
Domiporta,'2 500',Gdynia,57,3
Domiporta,'2 500',Gdynia,52,2
Domiporta,'2 700',Gdańsk,97,4
Domiporta,'1 500',Częstochowa,29,1
Domiporta,'1 500',Kraków,61,3
Domiporta,'3 000',Gdynia,64,3
Domiporta,'2 750',Most,28,1
Domiporta,'4 900',Bydgoszcz,57.30,3
Domiporta,'2 500',Bydgoszcz,110,4
Domiporta,'1 800',Łódź,44,2
Domiporta,'4 000',Wrocław,25.04,1
Domiporta,'1 030',Słubice,43,2
Domiporta,'1 030',Gdynia,40.34,2
Domiporta,'2 500',Gdynia,31.10,2
Domiporta,'2 600',Warszawa,33.44,2
Domiporta,'2 590',Kraków,52,2
Domiporta,'5 500',Warszawa,164,3
Domiporta,'1 300',Warszawa,47,2
Domiporta,'3 500',Kielce,41.50,2
Domiporta,'2 800',Warszawa,47,2
Domiporta,'1 250',Warszawa,62,2
Domiporta,'3 200',Warszawa,65,2
Domiporta,'3 500',Warszawa,84,3
Domiporta,'2 160',Kutno,49,3
Domiporta,'3 200',Kutno,51,2
Domiporta,'2 500',Warszawa,63,3
Domiporta,'3 000',Warszawa,48,3
Domiporta,'2 200',Warszawa,40,2
Domiporta,'2 500',Warszawa,63,3
Domiporta,'2 700',Gliwic,47,2
Domiporta,'14 500',Warszawa,46.50,2
Domiporta,'4 450',Warszawa,36,2
Domiporta,'1 900',Warszawa,54,3
Domiporta,'2 800',Warszawa,36,1
Domiporta,'3 000',Warszawa,60,2
Domiporta,'4 000',Parzniew,46.50,2
Domiporta,'5 900',Łódź,50.05,2
Domiporta,'2 100',Poznań,60,2
Domiporta,'1 800',Wrocła,38,2
Domiporta,'4 000',Kraków,40,2
Domiporta,'3 000',Poznań,64,3
Domiporta,'3 500',Warszawa,39,1
Domiporta,'3 200',Kraków,36,2
Domiporta,'2 000',Warszawa,118,4
Domiporta,'3 000',Sopot,91,3
Domiporta,'2 600',Warszawa,57,2
Domiporta,'5 000',Kraków,80,3
Domiporta,'2 000',Legionowo,53,3
Domiporta,'4 000',Poznań,68.40,3
Domiporta,'2 500',Olkusz,100,3
Domiporta,'2 300',Opole,44,2
Domiporta,'2 000',Gdynia,38,2
Domiporta,'2 800',Wrocław,42,2
Domiporta,'3 099',Gliwice,48,2
Domiporta,'2 000',Gliwice,39,1
Domiporta,'2 500',Gliwice,35,2
Domiporta,'2 800',Gliwice,27,1
Domiporta,'8 500',Warszawa,140,6
Domiporta,'4 500',Katowice,97,2
Domiporta,'2 800',Warszawa,54,2
Domiporta,'4 699',Sosnowiec,46.47,2
Domiporta,'2 200',Chorzów,61,3
Domiporta,'3 500',Warszawa,43.31,2
Domiporta,'3 200',Kraków,38,2
Domiporta,'2 800',Kraków,54,3
Domiporta,'3 400',Warszawa,39,1
Domiporta,'2 600',Lublin,89.50,3
Domiporta,'2 600',Lublin,98,4
Domiporta,'2 000',Lublin,56.69,2
Domiporta,'1 800',Lublin,46.51,2
Domiporta,'1 950',Świdnic,42,3
Domiporta,'13 000',Gdańsk,70,4
Domiporta,'4 500',Warszawa,160.47,2
Domiporta,'2 800',Gdańsk,46,2
Domiporta,'1 300',Chojnice,33,3
Domiporta,'2 200',Szczecin,55,2
Domiporta,'2 800',Szczecin,37,4
Domiporta,'3 900',Kraków,37,1
Domiporta,'3 600',Jelenia Gór,46,2
Domiporta,'2 500',Toruń,50,2
Domiporta,'3 000',Warszawa,30,1
Domiporta,'3 500',Warszawa,87,3
Domiporta,'4 900',Gdańsk,40,2
Domiporta,'3 900',Warszawa,150,4
Domiporta,'1 850',Szczecin,39,2
Domiporta,'4 700',Warszawa,80,2
Domiporta,'35 000',Łódź,26,2
Domiporta,'3 300',Warszawa,43.70,1
Domiporta,'1 200',Opole,36,2
Domiporta,'2 500',Łódź,44.23,2
Domiporta,'2 000',Szczecin,86.09,3
Domiporta,'2 200',Warszawa,90,3
Domiporta,'2 600',Kraków,95,4
Domiporta,'2 500',Warszawa,66.21,2
Domiporta,'1 750',Warszawa,50,2
Domiporta,'3 000',Gliwice,41.16,2
Domiporta,'7 500',Warszawa,40,2
Domiporta,'3 000',Rzeszów,47,2
Domiporta,'7 000',Warszawa,27,1
Domiporta,'2 900',Warszawa,27,1
Domiporta,'9 500',Gorzów Wielkopolski,100,4
Domiporta,'1 500',Gdynia,31,1
Domiporta,'2 800',Częstochowa,58,3
Domiporta,'1 800',Warszawa,61,2
Domiporta,'1 500',Kraków,50,2
Domiporta,'5 500',Wrocław,61,3
Domiporta,'5 000',Wrocław,60,3
Domiporta,'3 100',Warszawa,120,3
