Source,Price,Location,Sqm,Rooms
Domiporta,'499 000',Brzesko,46.70,2
Domiporta,'639 000',Brzesko,46.70,2
Domiporta,'1 570 000',Białystok,60.50,3
Domiporta,'550 000',Warszawa,57.20,2
Domiporta,'649 000',Warszawa,44,2
Domiporta,'1 189 000',Warszawa,53.44,2
Domiporta,'569 000',Warszawa,99.70,3
Domiporta,'4 059 000',Warszawa,86,4
Domiporta,'540 000',Warszawa,47,3
Domiporta,'499 000',Warszawa,67.83,3
Domiporta,'759 100',Warszawa,34.57,2
Domiporta,'545 000',Warszawa,53,3
Domiporta,'860 000',Marki,47.50,3
Domiporta,'1 278 606',Warszawa,41,2
Domiporta,'320 000',Warszawa,53,3
Domiporta,'440 640',Warszawa,36.90,2
Domiporta,'349 000',Stara Iwiczna,70,3
Domiporta,'349 000',Warszawa,168,6
Domiporta,'349 000',Warszawa,90.30,3
Domiporta,'349 000',Warszawa,37.60,2
Domiporta,'468 000',Warszawa,88.30,3
Domiporta,'989 000',Warszawa,57.30,2
Domiporta,'750 000',Warszawa,48.25,2
Domiporta,'880 000',Warszawa,72.70,3
Domiporta,'1 460 000',Warszawa,62.90,3
Domiporta,'1 300 000',Warszawa,73.50,3
Domiporta,'630 000',Warszawa,46.90,2
Domiporta,'746 000',Warszawa,53,2
Domiporta,'499 999',Warszawa,56.30,3
Domiporta,'725 000',Warszawa,46.90,2
Domiporta,'390 000',Warszawa,62,2
Domiporta,'510 000',Warszawa,50.90,3
Domiporta,'609 000',Warszawa,56,2
Domiporta,'517 000',Warszawa,48.70,3
Domiporta,'699 000',Warszawa,47.40,3
Domiporta,'699 000',Warszawa,51,3
Domiporta,'2 220 000',Warszawa,35,1
Domiporta,'450 000',Warszawa,53,3
Domiporta,'1 250 000',Warszawa,49.40,2
Domiporta,'539 000',Warszawa,56,1
Domiporta,'730 000',Warszawa,49.30,3
Domiporta,'795 000',Warszawa,46.10,2
Domiporta,'619 000',Józefosław,108.30,5
Domiporta,'665 000',Warszawa,36.50,1
Domiporta,'410 000',Warszawa,62,4
Domiporta,'498 000',Warszawa,53.50,3
Domiporta,'630 000',Warszawa,34.40,1
Domiporta,'525 000',Otwock,97.70,2
Domiporta,'776 000',Warszawa,56.60,3
Domiporta,'730 000',Warszawa,56.60,3
Domiporta,'820 000',Warszawa,55.90,2
Domiporta,'712 950',Warszawa,58,3
Domiporta,'559 000',Warszawa,48,2
Domiporta,'530 000',Warszawa,80.40,4
Domiporta,'489 000',Warszawa,63.50,4
Domiporta,'730 000',Warszawa,70,3
Domiporta,'619 000',Warszawa,31,1
Domiporta,'670 000',Warszawa,52.30,2
Domiporta,'719 000',Warszawa,57,3
Domiporta,'750 000',Warszawa,42,2
Domiporta,'1 100 000',Warszawa,49,3
Domiporta,'435 000',Warszawa,64,3
Domiporta,'560 000',Warszawa,65,3
Domiporta,'666 000',Kraków,38.80,2
Domiporta,'820 000',Kraków,49.72,3
Domiporta,'599 000',Warszawa,28.10,1
Domiporta,'599 000',Warszawa,45.80,3
Domiporta,'749 000',Warszawa,41.40,2
Domiporta,'726 000',Radzymin,57.77,3
Domiporta,'810 000',Warszawa,56.10,3
Domiporta,'480 000',Warszawa,55,2
Domiporta,'999 000',Warszawa,55,3
Domiporta,'685 000',Warszawa,95.46,4
Domiporta,'760 000',Warszawa,65,3
Domiporta,'450 000',Warszawa,29.70,1
Domiporta,'600 000',Łódź,43.65,2
Domiporta,'660 000',Kraków,52.85,3
Domiporta,'480 000',Kraków,51.84,3
Domiporta,'400 000',Kraków,71.53,4
Domiporta,'710 000',Kraków,53.07,3
Domiporta,'890 000',Kraków,50.96,2
Domiporta,'473 360',Kraków,39.33,2
Domiporta,'546 920',Kraków,92.18,4
Domiporta,'450 000',Kraków,43.80,2
Domiporta,'549 000',Kraków,34.13,2
Domiporta,'530 000',Kraków,48.43,2
Domiporta,'460 000',Kraków,59.29,3
Domiporta,'799 000',Świdnic,107.70,4
Domiporta,'1 100 000',Świdnic,51,3
Domiporta,'550 000',Kraków,41.12,2
Domiporta,'2 200 000',Lubli,35.40,2
Domiporta,'1 500 000',Wieliczka,61.83,3
Domiporta,'415 800',Gdynia,59.19,3
Domiporta,'245 000',Kraków,66,3
Domiporta,'495 469',Wieliczka,55,3
Domiporta,'624 672',Wieliczk,35,2
Domiporta,'750 993',Poznań,82.70,3
Domiporta,'497 531',Kraków,87.47,4
Domiporta,'514 700',Kraków,94.26,4
Domiporta,'402 149',Warszawa,72.90,3
Domiporta,'765 094',Warszawa,37.70,2
Domiporta,'547 500',Warszawa,68.10,3
Domiporta,'477 820',Warszawa,79.48,4
Domiporta,'508 515',Warszawa,50,2
Domiporta,'604 760',Warszawa,55.20,2
Domiporta,'460 000',Warszawa,66.30,2
Domiporta,'357 000',Warszawa,59.60,3
Domiporta,'534 560',Warszawa,51.90,3
Domiporta,'299 000',Warszawa,132.50,3
Domiporta,'525 000',Warszawa,58.31,3
Domiporta,'599 000',Warszawa,62.97,2
Domiporta,'399 000',Warszawa,39.40,2
Domiporta,'450 000',Warszawa,92,4
Domiporta,'339 000',Warszawa,35.77,2
Domiporta,'549 000',Kraków,38.50,2
Domiporta,'930 000',Warszawa,67.05,3
Domiporta,'699 000',Warszawa,111.35,3
Domiporta,'1 349 000',Gdańsk,53.46,2
Domiporta,'380 000',Gdańsk,57.30,3
Domiporta,'670 000',Malbork,38.90,2
Domiporta,'1 230 000',Malbork,39,3
Domiporta,'540 000',Gdańsk,77.70,3
Domiporta,'725 000',Warszawa,29,1
Domiporta,'1 180 000',Włocławek,60.95,2
Domiporta,'744 000',Włocławek,75,3
Domiporta,'489 000',Włocławek,48,3
Domiporta,'6 500 000',Włocławek,65,3
Domiporta,'740 000',Włocławek,53,2
Domiporta,'629 000',Włocławek,53,2
Domiporta,'430 000',Włocławek,45,3
Domiporta,'1 100 000',Włocławek,51,2
Domiporta,'785 152',Włocławek,39,2
Domiporta,'434 000',Włocławek,64,3
Domiporta,'735 000',Włocławek,51,2
Domiporta,'2 115 650',Włocławek,48,2
Domiporta,'485 000',Włocławek,36,1
Domiporta,'525 000',Włocławek,48.50,2
Domiporta,'224 000',Włocławek,63,3
Domiporta,'219 000',Włocławek,48.60,2
Domiporta,'765 000',Włocławek,38.60,2
Domiporta,'373 000',Włocławek,48.70,2
Domiporta,'460 000',Włocławek,56,3
Domiporta,'450 000',Włocławek,39,2
Domiporta,'320 000',Włocławek,50.60,2
Domiporta,'299 000',Wieniec Zdró,47,3
Domiporta,'249 000',Włocławek,75,3
Domiporta,'310 000',Włocławek,38,2
Domiporta,'270 000',Włocławek,62,3
Domiporta,'279 000',Włocławek,89.81,3
Domiporta,'290 000',Włocławek,61,3
Domiporta,'400 000',Włocławek,45.30,3
Domiporta,'270 000',Włocławek,55,3
Domiporta,'320 000',Włocławek,61,3
Domiporta,'158 000',Włocławek,45,3
Domiporta,'260 000',Włocławek,51,2
Domiporta,'299 000',Lipno,54,2
Domiporta,'305 000',Włocławek,95,2
Domiporta,'215 000',Włocławek,54,2
Domiporta,'250 000',Włocławek,44,2
Domiporta,'330 000',Włocławek,38,2
Domiporta,'253 000',Włocławek,39,2
Domiporta,'299 000',Włocławek,58.70,2
Domiporta,'299 000',Włocławe,56,2
Domiporta,'490 000',Włocławek,61,3
Domiporta,'279 000',Włocławek,51,3
Domiporta,'449 000',Włocławek,36,2
Domiporta,'540 000',Warszawa,93.34,3
Domiporta,'399 000',Warszawa,47.86,3
Domiporta,'239 000',Warszawa,47,2
Domiporta,'310 000',Warszawa,78,4
Domiporta,'375 000',Koszalin,35.20,2
Domiporta,'249 000',Wrocław,150,3
Domiporta,'209 000',Koszalin,44.66,2
Domiporta,'230 000',Rzeszów,59.90,3
Domiporta,'785 000',Katowice,53.60,3
Domiporta,'260 000',Wrocław,29.56,2
Domiporta,'249 000',Pabianice,55.44,2
Domiporta,'255 000',Wrocław,29.56,2
Domiporta,'230 000',Wrocław,55.87,3
Domiporta,'409 000',Polanów,88.52,2
Domiporta,'395 000',Toruń,39,2
Domiporta,'355 000',Toruń,35.63,2
Domiporta,'290 000',Toruń,62.33,4
Domiporta,'185 000',Toruń,56.77,4
Domiporta,'1 445 000',Toruń,52.82,3
Domiporta,'1 268 290',Toruń,42.02,2
Domiporta,'675 150',Toruń,62.22,4
Domiporta,'1 404 000',Toruń,92.05,3
Domiporta,'355 000',Toruń,79.03,4
Domiporta,'949 000',Toruń,57.13,3
Domiporta,'269 000',Kraków,41.65,2
Domiporta,'370 000',Kraków,58.14,3
Domiporta,'370 000',Kraków,62.35,3
Domiporta,'395 000',Kraków,37.16,2
Domiporta,'259 000',Kraków,39.41,2
Domiporta,'395 000',Kraków,41.26,2
Domiporta,'580 000',Kraków,49.65,3
Domiporta,'185 000',Kraków,53.75,3
Domiporta,'295 000',Kraków,39.34,2
Domiporta,'329 578',Kraków,53.28,3
Domiporta,'522 014',Kraków,53.01,3
Domiporta,'437 129',Kraków,29.66,1
Domiporta,'446 329',Kraków,39.01,2
Domiporta,'352 968',Kraków,53.19,3
Domiporta,'375 000',Kraków,16.24,1
Domiporta,'550 000',Kraków,38.89,2
Domiporta,'899 999',Kraków,38.36,2
Domiporta,'489 000',Kraków,35.88,2
Domiporta,'499 800',Kraków,38.54,2
Domiporta,'581 400',Kraków,57.87,3
Domiporta,'611 030',Brzesko,46.01,2
Domiporta,'445 920',Marki,27,2
Domiporta,'461 097',Lublin,55.23,3
Domiporta,'532 254',Lublin,48.55,3
Domiporta,'546 150',Lublin,33,1
Domiporta,'499 875',Lublin,32.49,2
Domiporta,'394 384',Lublin,90.83,4
Domiporta,'495 504',Lublin,64.50,2
Domiporta,'498 294',Lublin,69.50,3
Domiporta,'426 363',Kraków,39,2
Domiporta,'383 273',Kraków,53.27,3
Domiporta,'499 986',Kraków,67.15,4
Domiporta,'227 360',Kraków,55.51,3
Domiporta,'397 650',Warszawa,89.43,3
Domiporta,'399 903',Szczypkowic,59.28,3
Domiporta,'531 024',Bydgoszcz,64,3
Domiporta,'585 808',Solec Kujawsk,120,3
Domiporta,'862 263',Toruń,68,3
Domiporta,'349 000',Toruń,73.60,3
Domiporta,'338 000',Bydgoszcz,40.80,3
Domiporta,'599 000',Toruń,51,2
Domiporta,'364 000',Toruń,38,2
Domiporta,'305 000',Bydgoszcz,67,3
Domiporta,'275 000',Toruń,111.20,3
Domiporta,'480 000',Aleksandrów Kujawsk,54,3
Domiporta,'790 000',Toruń,59.67,3
Domiporta,'549 000',Toruń,62,3
Domiporta,'427 000',Warszawa,54.60,2
Domiporta,'539 000',Warszawa,350,6
Domiporta,'920 000',Warszawa,118.60,6
Domiporta,'569 900',Warszawa,55.70,3
Domiporta,'1 280 000',Warszawa,56,3
Domiporta,'198 000',Warszawa,54.90,3
Domiporta,'534 000',Warszawa,99.50,4
Domiporta,'609 000',Wrocław,64,3
Domiporta,'425 000',Kraków,63.20,3
Domiporta,'487 000',Warszawa,50.30,2
Domiporta,'330 000',Gdynia,50.96,2
Domiporta,'345 000',Gdynia,58.50,2
Domiporta,'380 000',Gdańsk,59.70,3
Domiporta,'549 000',Gdańsk,62.51,3
Domiporta,'610 000',Łódź,80.82,4
Domiporta,'429 000',Łódź,58.90,3
Domiporta,'406 999',Wrocław,68.90,2
Domiporta,'379 000',Wrocław,90,4
Domiporta,'770 000',Wrocław,68.80,3
Domiporta,'6 200 000',Łódź,70.35,3
Domiporta,'2 190 000',Warszawa,72.67,3
Domiporta,'760 000',Ząbki,58.18,3
Domiporta,'660 000',Piaseczno,57.20,3
Domiporta,'660 000',Puławy,52,3
Domiporta,'1 134 300',Julianów,60.05,3
Domiporta,'689 000',Puławy,61,3
Domiporta,'860 000',Puławy,70,3
Domiporta,'570 000',Lublin,54.10,2
Domiporta,'549 900',Lublin,65,4
Domiporta,'900 000',Lublin,49.60,2
Domiporta,'584 900',Lublin,71.10,3
Domiporta,'560 000',Lublin,72,3
Domiporta,'1 155 726',Poznań,123.70,3
Domiporta,'655 000',Słupsk,78.44,3
Domiporta,'1 035 000',Wrocław,104.30,4
Domiporta,'1 350 000',Słupsk,57.59,3
Domiporta,'1 035 000',Koszalin,55.70,3
Domiporta,'422 100',Kraków,29.90,2
Domiporta,'795 000',Inowrocław,72.99,4
Domiporta,'730 000',Warszawa,56.30,3
Domiporta,'539 000',Warszawa,77,3
Domiporta,'389 000',Kołobrzeg,33,1
Domiporta,'720 000',Kołobrzeg,37.50,1
Domiporta,'355 000',Kołobrzeg,59,2
Domiporta,'599 000',Kołobrzeg,102.98,4
Domiporta,'449 000',Gryfice,64,3
Domiporta,'490 000',Białogard,88,4
Domiporta,'420 000',Kołobrzeg,75,3
Domiporta,'699 000',Kołobrzeg,40.07,2
Domiporta,'619 000',Kołobrzeg,33,2
Domiporta,'699 000',Lubań,64.30,3
Domiporta,'308 900',Żyrardów,82,4
Domiporta,'625 000',Poznań,63,3
Domiporta,'410 000',Kraków,32.33,1
Domiporta,'370 000',Wrocła,74,4
Domiporta,'446 000',Kraków,91.90,4
Domiporta,'425 000',Wrocław,43.42,2
Domiporta,'630 000',Wrocław,35,1
Domiporta,'785 000',Dobrzeń Wielki,122.92,4
Domiporta,'389 900',Wrocław,37,2
Domiporta,'455 000',Poznań,65.27,2
Domiporta,'687 000',Poznań,48.37,2
Domiporta,'870 000',Poznań,67.41,3
Domiporta,'325 000',Poznań,74.28,3
Domiporta,'410 000',Łódź,58.05,2
Domiporta,'579 000',Łódź,73.53,3
Domiporta,'480 000',Opole,73.40,4
Domiporta,'570 000',Łódź,94.15,4
Domiporta,'437 000',Opole,58.33,3
Domiporta,'449 000',Lublin,34.50,2
Domiporta,'449 000',Lubin,27.40,2
Domiporta,'259 000',Warszawa,38.26,1
Domiporta,'559 000',Warszawa,98.09,4
Domiporta,'750 000',Warszawa,30.51,1
Domiporta,'416 000',Poznań,75.70,3
Domiporta,'334 000',Bielsko-Biała,60.78,3
Domiporta,'610 000',Wrocław,51.64,3
Domiporta,'469 000',Padniewko,61.43,3
Domiporta,'499 900',Lublin,40,2
Domiporta,'438 000',Swarzędz,63.30,3
Domiporta,'551 000',Wrocław,54.37,2
Domiporta,'597 000',Łódź,57.04,2
Domiporta,'423 765',Kraków,78.48,4
Domiporta,'518 387',Kraków,43.80,2
Domiporta,'475 000',Kraków,61.26,3
Domiporta,'640 202',Kraków,54.04,3
Domiporta,'390 000',Wrocław,37.06,2
Domiporta,'280 000',Kraków,83.53,4
Domiporta,'150 000',Kraków,83.13,4
Domiporta,'576 000',Kraków,83.53,4
Domiporta,'1 875 000',Kraków,54.30,3
Domiporta,'539 800',Poznań,60.97,3
Domiporta,'347 000',Poznań,21.59,1
Domiporta,'360 000',Poznań,21.59,1
Domiporta,'509 990',Poznań,21.69,1
Domiporta,'350 000',Poznań,21.59,1
Domiporta,'380 000',Wrocław,58,3
Domiporta,'415 000',Poznań,48.72,2
Domiporta,'629 999',Poznań,37.66,2
Domiporta,'483 820',Wrocław,53,3
Domiporta,'1 020 240',Poznań,37.66,2
Domiporta,'547 500',Poznań,37.82,2
Domiporta,'667 734',Poznań,58.26,4
Domiporta,'594 440',Poznań,48.79,3
Domiporta,'379 000',Kraków,142.94,6
Domiporta,'684 946',Częstochowa,27.50,1
Domiporta,'706 605',Sosnowiec,42,2
Domiporta,'684 946',Kraków,55.20,3
Domiporta,'640 000',Poznań,39.13,1
Domiporta,'554 827',Poznań,39.16,1
Domiporta,'233 690',Lubin,46.50,2
Domiporta,'331 946',Wrocław,39,2
Domiporta,'285 462',Wrocław,34,1
Domiporta,'252 279',Pozna,62.59,3
Domiporta,'486 000',Warszawa,28.24,1
Domiporta,'457 968',Wrocław,36,2
Domiporta,'349 861',Wrocław,64,3
Domiporta,'447 000',Poznań,49.18,3
Domiporta,'349 861',Poznań,49.16,3
Domiporta,'399 001',Poznań,76.61,4
Domiporta,'541 818',Poznań,65.95,3
Domiporta,'465 945',Poznań,65.95,3
Domiporta,'1 893 955',Poznań,68.71,3
Domiporta,'215 000',Kraków,116.20,4
Domiporta,'243 000',Kraków,84.33,4
Domiporta,'465 000',Kraków,55.88,3
Domiporta,'351 778',Warszawa,40.33,2
Domiporta,'344 608',Kraków,84.33,4
Domiporta,'220 000',Warszawa,41.38,2
Domiporta,'341 000',Kraków,30.81,2
Domiporta,'317 000',Kraków,36.16,2
Domiporta,'513 238',Kraków,52.89,3
Domiporta,'510 000',Wieliczka,48.16,3
Domiporta,'435 000',Wieliczka,55.48,4
Domiporta,'579 000',Warszawa,92.80,3
Domiporta,'491 800',Kraków,38.50,2
Domiporta,'479 310',Wrocław,69.18,3
Domiporta,'688 000',Wrocław,33,1
Domiporta,'630 000',Wrocław,40,2
Domiporta,'638 000',Opole,36.60,2
Domiporta,'640 000',Gdańsk,37.07,1
Domiporta,'1 289 000',Gdańsk,68.64,3
Domiporta,'999 000',Gdańsk,48.01,2
Domiporta,'719 000',Wrocław,41.48,2
Domiporta,'552 521',Opole,62.80,2
Domiporta,'969 000',Wrocław,69.37,3
Domiporta,'435 600',Wrocław,59.30,3
Domiporta,'439 000',Opole,81.30,4
Domiporta,'415 840',Opole,81.30,4
Domiporta,'539 478',Opole,81.30,4
Domiporta,'439 000',Warszawa,44.70,2
Domiporta,'459 000',Opole,79.70,3
Domiporta,'1 009 725',Opole,49,2
Domiporta,'378 263',Poznań,42.33,2
Domiporta,'725 000',Kraków,36.16,2
Domiporta,'359 000',Poznań,48.35,2
Domiporta,'614 000',Warszawa,129.50,4
Domiporta,'395 000',Warszawa,63,3
Domiporta,'484 431',Poznań,67.41,3
Domiporta,'841 339',Opole,37.32,1
Domiporta,'607 354',Gniezno,55.70,4
Domiporta,'427 000',Wieliczka,52.07,4
Domiporta,'375 000',Poznań,48.35,2
Domiporta,'735 000',Poznań,67.54,3
Domiporta,'590 000',Opole,53.80,2
Domiporta,'499 900',Słubice,57.75,4
Domiporta,'539 900',Sosnowie,44.14,2
Domiporta,'569 900',Kraków,92,3
Domiporta,'399 900',Poznań,58.27,3
Domiporta,'420 000',Poznań,66.80,4
Domiporta,'359 000',Częstochowa,26.80,1
Domiporta,'370 641',Wrocław,62.58,2
Domiporta,'419 456',Poznań,65.27,2
Domiporta,'438 000',Poznań,21.59,1
Domiporta,'2 329 500',Opole,61.39,3
Domiporta,'610 700',Zalasew,62.28,3
Domiporta,'558 000',Zalasew,49.38,2
Domiporta,'329 000',Poznań,66.50,3
Domiporta,'355 000',Poznań,40.60,2
Domiporta,'479 000',Poznań,21.69,1
Domiporta,'449 000',Poznań,29.11,1
Domiporta,'563 000',Poznań,28.59,1
Domiporta,'340 000',Kraków,22.63,1
Domiporta,'369 000',Kraków,19.90,1
Domiporta,'322 222',Opole,54.40,2
Domiporta,'1 470 000',Poznań,58.26,4
Domiporta,'530 257',Poznań,46.43,2
Domiporta,'566 130',Kraków,86,4
Domiporta,'199 000',Poznań,21.59,1
Domiporta,'819 000',Kraków,31.90,1
Domiporta,'499 900',Gowarzewo,62.54,3
Domiporta,'252 279',Gowarzewo,76.66,4
Domiporta,'390 000',Kraków,83.79,4
Domiporta,'429 732',Warszawa,52.11,3
Domiporta,'370 838',Poznań,42.31,2
Domiporta,'563 588',Warszawa,106.16,5
Domiporta,'408 030',Kraków,75.24,4
Domiporta,'333 484',Poznań,21.69,1
Domiporta,'312 205',Poznań,63.16,4
Domiporta,'312 346',Poznań,43.76,2
Domiporta,'269 297',Gdańsk,48.82,2
Domiporta,'236 810',Gdańsk,56.74,3
Domiporta,'370 000',Kraków,74.95,4
Domiporta,'538 905',Gdańsk,74.03,3
Domiporta,'427 000',Opole,46.92,3
Domiporta,'860 000',Wrocław,48,2
Domiporta,'252 000',Opole,63.85,3
Domiporta,'540 000',Gdańsk,39.06,2
Domiporta,'369 000',Wrocław,39.08,2
Domiporta,'379 000',Wrocław,26,1
Domiporta,'687 078',Opole,51.23,3
Domiporta,'457 422',Poznań,54.87,2
Domiporta,'435 000',Lublin,53.30,2
Domiporta,'1 933 800',Kraków,59.32,2
Domiporta,'654 588',Wrocław,21.84,1
Domiporta,'333 483',Warszawa,32.40,2
Domiporta,'562 124',Wrocław,32.37,1
Domiporta,'448 540',Wrocław,45,2
Domiporta,'560 698',Gdynia,38.48,2
Domiporta,'721 790',Gdynia,62.86,3
Domiporta,'854 430',Gdynia,49.51,3
Domiporta,'819 734',Wrocław,27,1
Domiporta,'360 000',Wrocław,22,1
Domiporta,'410 000',Wrocław,31,1
Domiporta,'385 000',Wrocław,34,1
Domiporta,'401 000',Warszawa,86.78,3
Domiporta,'490 500',Poznań,21.69,1
Domiporta,'261 000',Poznań,20.87,1
Domiporta,'530 000',Gdynia,69.14,2
Domiporta,'466 395',Gdynia,58.49,2
Domiporta,'510 000',Gdynia,45.20,2
Domiporta,'913 600',Poznań,21.66,1
Domiporta,'307 000',Opole,85.51,4
Domiporta,'440 324',Warszawa,66.99,3
Domiporta,'291 000',Warszawa,44.47,2
Domiporta,'393 888',Warszawa,26.58,1
Domiporta,'371 398',Poznań,37.66,2
Domiporta,'629 665',Poznań,59.50,4
Domiporta,'483 057',Toruń,38,2
Domiporta,'346 000',Kraków,114.65,5
Domiporta,'295 500',Poznań,21.59,1
Domiporta,'395 000',Poznań,21.69,1
Domiporta,'439 000',Poznań,21.59,1
Domiporta,'1 429 400',Józefosław,66.25,3
Domiporta,'333 484',Poznań,86.62,2
Domiporta,'308 041',Gdynia,111,5
Domiporta,'1 037 930',Częstochowa,62,3
Domiporta,'859 101',Kraków,39.88,2
Domiporta,'683 424',Wrocław,32.27,1
Domiporta,'319 702',Karpicko,72.49,3
Domiporta,'642 000',Opole,64.40,3
Domiporta,'1 306 000',Częstochowa,51,2
Domiporta,'738 150',Oświęcim,59.13,3
Domiporta,'524 000',Gdańsk,35.71,2
Domiporta,'349 635',Oświęcim,53.80,3
Domiporta,'478 440',Wrocław,44.76,1
Domiporta,'249 000',Poznań,21.69,1
Domiporta,'1 399 000',Wrocław,61.20,3
Domiporta,'318 668',Wieliczka,41.61,2
Domiporta,'285 462',Sosnowiec,38,2
Domiporta,'252 279',Kraków,37.25,2
Domiporta,'616 125',Poznań,65.67,4
Domiporta,'1 048 102',Kraków,36.93,2
Domiporta,'850 000',Wrocław,57.56,3
Domiporta,'409 000',Poznań,42.31,2
Domiporta,'443 165',Poznań,57.31,2
Domiporta,'291 330',Kraków,41.03,2
Domiporta,'449 000',Wieliczka,31.14,2
Domiporta,'395 000',Wieliczka,29.85,2
Domiporta,'279 000',Wieliczka,36.01,2
Domiporta,'387 000',Kraków,70.71,3
Domiporta,'511 130',Kraków,65.05,3
Domiporta,'380 000',Warszawa,74,3
Domiporta,'393 888',Wrocław,34.50,1
Domiporta,'324 982',Opole,52.72,2
Domiporta,'538 560',Warszawa,66.80,3
Domiporta,'371 627',Kraków,56.77,3
Domiporta,'174 000',Częstochowa,51,2
Domiporta,'347 644',Warszawa,33.73,1
Domiporta,'545 061',Kraków,83,4
Domiporta,'344 881',Kielanówk,47.89,2
Domiporta,'465 000',Kraków,34.55,2
Domiporta,'418 869',Opole,71,3
Domiporta,'487 135',Kraków,63.29,4
Domiporta,'589 000',Częstochowa,38,2
Domiporta,'279 000',Częstochowa,70,2
Domiporta,'279 000',Kraków,53.79,3
Domiporta,'345 000',Kraków,41.26,2
Domiporta,'749 526',Kraków,36,2
Domiporta,'696 035',Kraków,101,3
Domiporta,'913 000',Wieliczka,28.64,2
Domiporta,'313 950',Wieliczka,28.90,2
Domiporta,'407 000',Wrocław,37.50,2
Domiporta,'821 000',Opole,48.40,2
Domiporta,'539 315',Poznań,46.39,2
Domiporta,'309 000',Poznań,42.06,2
Domiporta,'611 200',Kraków,34.55,2
Domiporta,'755 118',Częstochowa,64,4
Domiporta,'387 909',Poznań,35.59,2
Domiporta,'348 955',Kraków,38.88,2
Domiporta,'549 000',Poznań,29.66,1
Domiporta,'594 926',Warszawa,127.04,4
Domiporta,'285 000',Opole,49.73,2
Domiporta,'355 000',Krzeszowice,30.16,1
Domiporta,'623 964',Warszawa,178.66,6
Domiporta,'532 254',Warszawa,178.66,5
Domiporta,'539 999',Warszawa,203.93,5
Domiporta,'1 600 000',Gliwice,66.58,3
Domiporta,'259 000',Mysłowice,39.70,2
Domiporta,'279 000',Mysłowice,52.01,3
Domiporta,'430 000',Warszawa,78.10,4
Domiporta,'340 000',Warszawa,64,4
Domiporta,'441 000',Józefosław,47.87,2
Domiporta,'366 725',Poznań,63.16,4
Domiporta,'348 955',Poznań,66.74,3
Domiporta,'340 000',Poznań,37.93,2
Domiporta,'332 767',Poznań,42.33,2
Domiporta,'369 360',Kraków,37.10,2
Domiporta,'281 473',Kraków,44.70,2
Domiporta,'1 090 000',Wieliczka,40.40,2
Domiporta,'355 000',Poznań,21.69,1
Domiporta,'240 660',Poznań,21.37,1
Domiporta,'1 090 000',Poznań,88.14,4
Domiporta,'1 090 000',Poznań,37.93,2
Domiporta,'1 420 000',Poznań,37.82,2
Domiporta,'496 055',Poznań,40.69,2
Domiporta,'333 480',Izbicko,80.74,3
Domiporta,'462 889',Poznań,48.37,2
Domiporta,'879 000',Opole,81.30,4
Domiporta,'786 900',Poznań,37.24,2
Domiporta,'483 700',Opole,81.30,4
Domiporta,'562 124',Warszawa,32.17,1
Domiporta,'547 268',Poznań,21.37,1
Domiporta,'354 456',Poznań,21.69,1
Domiporta,'369 054',Warszawa,75.54,3
Domiporta,'429 989',Poznań,74.32,4
Domiporta,'659 000',Poznań,63.08,4
Domiporta,'351 000',Kraków,52.53,4
Domiporta,'278 834',Kraków,53.28,3
Domiporta,'262 851',Poznań,66.74,3
Domiporta,'649 592',Poznań,44.70,2
Domiporta,'350 473',Poznań,47.31,2
Domiporta,'349 457',Warszawa,56.21,3
Domiporta,'345 537',Kraków,63.29,4
Domiporta,'319 000',Poznań,21.59,1
Domiporta,'449 000',Opole,37.50,2
Domiporta,'599 000',Opole,38.53,3
Domiporta,'332 627',Poznań,43.63,2
Domiporta,'499 000',Poznań,42.06,2
Domiporta,'599 000',Warszawa,150.20,5
Domiporta,'262 851',Warszawa,65.13,3
Domiporta,'285 462',Gdańsk,56.88,2
Domiporta,'1 170 250',Poznań,37.82,2
Domiporta,'791 508',Poznań,21.37,1
Domiporta,'536 117',Poznań,55.43,3
Domiporta,'429 674',Poznań,37.82,2
Domiporta,'442 223',Poznań,55.43,3
Domiporta,'547 268',Pruszków,55.63,3
Domiporta,'442 530',Pruszków,133.91,4
Domiporta,'468 369',Poznań,58.26,4
Domiporta,'499 500',Radom,66,3
Domiporta,'594 926',Skawina,98.83,4
Domiporta,'252 279',Kraków,41.21,2
Domiporta,'349 000',Kraków,79.10,4
Domiporta,'379 000',Chrzanów,60.04,3
Domiporta,'378 185',Wrocław,77.63,3
Domiporta,'374 346',Wrocław,72.70,4
Domiporta,'1 337 500',Kraków,44.80,2
Domiporta,'646 157',Kraków,150,4
Domiporta,'503 000',Kraków,15.84,1
Domiporta,'352 785',Kraków,125,4
Domiporta,'315 421',Kraków,55.11,3
Domiporta,'472 644',Kraków,68,4
Domiporta,'366 486',Kraków,38.22,2
Domiporta,'468 160',Kraków,63,2
Domiporta,'514 578',Kraków,27,1
Domiporta,'949 454',Kraków,16,1
Domiporta,'482 000',Kraków,15.76,1
Domiporta,'350 000',Kraków,35.60,2
Domiporta,'780 000',Kraków,40.36,2
Domiporta,'515 125',Kraków,68,3
Domiporta,'1 162 770',Kraków,55.11,3
Domiporta,'372 248',Kraków,13.44,1
Domiporta,'1 840 000',Kraków,31,1
Domiporta,'792 000',Kraków,31.60,1
Domiporta,'540 000',Kraków,40.25,2
Domiporta,'1 500 000',Kraków,58,3
Domiporta,'213 840',Kraków,31.50,2
